item_id,score,extracted,gold,latency_ms,provider,engine_latency_ms,finish,error
gsm8k/test/1102,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1ebb191b-3b6d-4bfb-b0ab-6d8f909cf769"",""conversationId"":""a1fca207-2f3d-40ce-9172-5df7acb79f7f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/1103,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""aa98f814-c33e-4ee3-b587-560c553972fe"",""conversationId"":""70eec9c1-9afd-43e2-840a-123ae906b4d1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/1104,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3fbe7d00-6b6f-4b52-afe6-de1fde3b92c2"",""conversationId"":""8b8f7859-c8bc-41ec-bb14-396c17cf7c0f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1105,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e1621637-2d62-44b3-a3f2-2e6ddbf15543"",""conversationId"":""03fd80ff-ab9a-4761-ab4d-192f825d7ae1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1106,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c801a2e5-e192-491d-8ec3-54b27c0124fb"",""conversationId"":""31338e46-601f-4af5-8bf4-85eefb91c945"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1107,1.0,360,360,18447.0,gemini,4161,stop,
gsm8k/test/1108,1.0,38,38,26967.2,gemini,2198,stop,
gsm8k/test/1109,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""00e9d45b-2dab-48ef-a87c-72cab4e1d2ba"",""conversationId"":""3e4dd6d9-296d-4e2a-83f7-eaca944343b0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → gemini:failed(unknown) → gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(mo"
gsm8k/test/1110,1.0,60,60,27177.0,gemini,3809,stop,
gsm8k/test/1111,1.0,157,157,26687.9,gemini,3686,stop,
gsm8k/test/1112,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""437ab2dc-a23a-4021-9b34-628b9bdbce65"",""conversationId"":""29663d6c-6862-4650-8b1e-4cd966315e89"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1113,1.0,-3,-3,3166.5,gemini,2293,stop,
gsm8k/test/1114,1.0,8,8,2996.6,gemini,2320,stop,
gsm8k/test/1115,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""51170b43-b7f5-4c7b-a209-8f0b92193256"",""conversationId"":""4dba06f1-b086-48e8-aeed-26a554b039fc"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1116,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""00f44011-1440-4efa-8c37-406bb82c1ccd"",""conversationId"":""1146ed7a-cb61-494c-85dc-d28f151e49db"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/1117,1.0,9,9,3836.2,gemini,2538,stop,
gsm8k/test/1118,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""2e3891fe-c8ea-4c25-9d93-369f10c06ca9"",""conversationId"":""43f35fd5-3c2f-4cea-a6b5-3312921d6960"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1119,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""92629b15-002b-4dcb-b397-0704ec744faa"",""conversationId"":""260b4379-6f27-42cb-9a4a-a0c9b467f7eb"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1120,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d1abbdcd-c962-453e-8222-dbd0b82297e2"",""conversationId"":""e5b2ffd8-0e34-426c-8d41-3f794d65dff2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1121,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5c8709f1-8d91-4262-a6e6-22ad7aee2879"",""conversationId"":""513b1a51-a618-482c-a654-b0d79ae161da"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1122,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0d988441-039c-4c78-b170-2fa06f6c59ed"",""conversationId"":""97d401ec-1697-4d73-b5b3-368bfa06c65d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1123,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fe67097b-2f8c-4f63-ac84-d67c18f092b3"",""conversationId"":""4fe2219b-d126-4f7b-9806-67ff46a7c4d4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/1124,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""22b67ed1-4090-4571-b06d-23e16592f021"",""conversationId"":""dc24e7c2-9fe9-4d81-8231-8bd5b3a3d9da"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1125,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""20420247-47a1-4752-8294-4ce79a5b13fb"",""conversationId"":""c896d6af-4b9b-4743-800f-e48977aa0b56"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1126,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9d50c7c4-d4ea-4263-bea5-feb15462b2c7"",""conversationId"":""5a85797b-e149-4acd-be78-f465339de787"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1127,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""47392952-7643-410a-9c06-658132383e12"",""conversationId"":""9a273ae1-442b-421a-b371-0a8c93dc3d14"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → gemini:failed(unknown) → gemini:failed(unknown) → gemini:failed(unknown) → groq:failed(unknown) "
gsm8k/test/1128,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4d33c432-2146-4b0c-98b9-76c9b78fdd88"",""conversationId"":""03023ed8-41b2-4ad8-b3fd-5f110977fa96"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1129,1.0,8,8,8977.9,gemini,3717,stop,
gsm8k/test/1130,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""c685c710-b70d-498a-902f-dadf3952cf9f"",""conversationId"":""36dcfaa2-099e-49ef-8c2c-10d895e0b782"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1131,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3b38c452-7813-4697-b475-75a63ebf38ad"",""conversationId"":""f8c1c137-ced8-46c9-86ed-6d4a3ef755a7"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1132,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ba973121-3716-4d43-b391-88b6dc35b649"",""conversationId"":""8e9b94bc-1eb1-4ce8-86c3-d7769a6cf941"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1133,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7248de96-b6d1-42b6-a953-882d29be1e17"",""conversationId"":""6c1462ff-afc3-42b1-93ac-32721866b662"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1134,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""e3c54768-e9a7-4c7f-b3b8-939ca15d9e26"",""conversationId"":""3543c166-b176-4e37-aaa1-63ee04e00b8e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1135,1.0,32,32,10859.1,gemini,3068,stop,
gsm8k/test/1136,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""b6ac6f44-cfca-4629-b590-dd1585767f44"",""conversationId"":""9796065b-f18a-4be3-b563-7f7fe135ca70"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1137,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1ce55d7b-c495-49b9-976d-656e5a9977b1"",""conversationId"":""a7d098a0-5b35-4f97-bf94-52b47959a645"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1138,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5515a20e-1225-437f-b181-f24e1be2e1e9"",""conversationId"":""c88068fb-ef77-416a-852c-12e56ec363a2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1139,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""5dfe1725-f7d5-46e6-ac53-a604dbe9d2f3"",""conversationId"":""91166d45-bc37-475f-82b7-74428aa39e48"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1140,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""cfbc9d56-1d34-4696-9a30-8498ba645135"",""conversationId"":""8bc5f000-fddc-46ed-bb04-b73b2bbd13f2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1141,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""a6f6bf16-bdc2-4900-9c1d-3a0484027eee"",""conversationId"":""5565045a-8f98-4b75-aaa4-501a24629a0f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1142,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4f869ab0-422b-4dd2-9884-e15b14a1f519"",""conversationId"":""9910dd7a-5ca0-45b3-bbb6-183fd18e7085"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1143,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""bceacf2d-3f8f-4b59-a322-01d63dc84728"",""conversationId"":""1eea34a4-e07e-4c37-bea6-914f2e919aaa"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:failed(u"
gsm8k/test/1144,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""12a0e25e-4ea8-4c7b-ba39-f960cd672bff"",""conversationId"":""85747118-8f42-47ca-9747-966bbec24757"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1145,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""adc42494-1be5-42cb-9013-f3c62136486d"",""conversationId"":""40934485-de1e-4810-be5b-7b22f6b0c642"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1146,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ae2b3672-da20-49b4-ad26-a7b6e8f68c81"",""conversationId"":""14d7f20a-9fc9-4ba6-9956-cca51a5fc352"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1147,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""49e24866-05ea-44ca-af4e-7d1fada51414"",""conversationId"":""9b044564-96a2-405e-a261-a56edf0a279a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1148,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6175a917-8ffd-402c-8038-f6aa05e48ab2"",""conversationId"":""85f4afa7-36ad-4c02-9530-1d5b34470549"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1149,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ca148d51-b43e-4aa8-86c7-8ffc8dcb5cf0"",""conversationId"":""eb4e6117-5336-41f4-aa8b-d288f5dd34c4"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1150,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fc37a23d-c9c5-4bec-b16c-409af5bd3e47"",""conversationId"":""44a016d6-8101-4406-af09-e87389383da8"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1151,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""be94373c-857c-429f-a559-7a6f7ad77185"",""conversationId"":""04c2c3c0-5e25-4748-a717-76b7c6bece6d"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1152,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0c3c4310-dd8a-484d-92fa-3219d3e0cf96"",""conversationId"":""e71e140f-ad27-4ac8-bc60-8797686fa7af"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1153,1.0,20,20,11688.4,gemini,4027,stop,
gsm8k/test/1154,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f9256116-5d73-4a1c-9369-7f93556a7d71"",""conversationId"":""7ee213c8-a824-477a-a9b1-62dd889292a0"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1155,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""33a14e37-7d13-4b43-8435-19ad13e72f7d"",""conversationId"":""345d1b8c-41b3-4ed9-ae02-49757de23466"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1156,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1b9d31a5-359e-48f8-b109-ea3c30c34466"",""conversationId"":""8991820e-9c01-4efe-b6a8-1eb796ca25f2"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1157,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9265cd53-23b8-4a33-b472-cf93034d91b1"",""conversationId"":""9a3f0588-ed27-4836-aca4-3b1a1ab48e42"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1158,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1a299be2-fb2d-47ec-ad0b-4431b252019d"",""conversationId"":""a2c9c024-d42c-407a-8160-7f4c349f7491"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1159,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""fee64970-591f-4e94-8abe-2470ebdfc0b0"",""conversationId"":""3f00bbb4-bef1-4e5f-88bb-ac1d4a2f3b47"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1160,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""69ac0a79-1d3b-4834-83dc-f2f2c20c7e8a"",""conversationId"":""af1d1687-479b-4867-9f1e-475130d2b61a"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1161,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""d4fd1552-f497-4d8f-b960-1c3b871381a4"",""conversationId"":""6dc51cda-507c-4419-aac1-72a88f2e9433"",""error"":""All providers exhausted | task=project_query | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(rate_limit) → gemini:failed(unknown) → groq:fail"
gsm8k/test/1162,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""80d13e21-65e5-4f22-ac03-3c2101140e02"",""conversationId"":""941e9a6a-7bb4-4371-b729-a23ab6a49b96"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1163,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""dc7d2e20-29ee-4146-8a76-f93d9d68fc83"",""conversationId"":""f4dd6cfa-3d02-4d10-9d69-f42de19efe6f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1164,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""f7232ab8-291e-461f-a927-e8e90706cf54"",""conversationId"":""3307d2b1-ff0e-4de2-87b4-e70112202661"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1165,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0cb08ffe-fe74-4914-bc38-1c2900899247"",""conversationId"":""f79456c9-66f7-4e26-ac25-1022e1c5d76d"",""error"":""All providers exhausted | task=reasoning | chain=groq:failed(unknown) → gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:fai"
gsm8k/test/1166,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""957be618-81af-4f5b-9a96-006e4d615df8"",""conversationId"":""58bad197-3aad-4c65-a6ac-f2eb3240a03f"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1167,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""1f09ab8c-36f4-4c93-be2a-9b142d830c79"",""conversationId"":""731a8907-1c2d-48af-bcb4-450b096b2b86"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1168,0.0,None,20,13836.3,groq,1628,stop,
gsm8k/test/1169,1.0,$2,2,12038.6,gemini,4373,stop,
gsm8k/test/1170,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""295fe149-aef4-4a01-acaf-07ba62f9e8cd"",""conversationId"":""ef66a1d5-9227-4363-bfc5-b25461c578e1"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1171,1.0,3160,3160,14851.6,gemini,8997,stop,
gsm8k/test/1172,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""4a13de16-c451-4206-beff-3330aa68d932"",""conversationId"":""020e562c-01b9-45a8-b772-6e0c28923779"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1173,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""ace0537e-5a4b-4699-8579-ec60ff80b236"",""conversationId"":""0343819e-f91b-4e8f-a1b8-6654af6a8052"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1174,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""9cc5d5ea-9dc6-4b10-8098-ab4e91629cde"",""conversationId"":""eb422921-0fe3-46f9-8345-dba98bbe7c48"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1175,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""7dd26e84-fed6-4f2f-9338-e1b1bf603edc"",""conversationId"":""a99983ca-641d-4ef0-b17d-9648c46c438e"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1176,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""0b6e2bf7-3227-4fe5-b2cb-6d42548ac352"",""conversationId"":""12319634-9f25-48a7-890b-4be29a1c4239"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1177,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""849fb03b-bae8-45fc-b307-f3733dd438c1"",""conversationId"":""877db1b6-28fd-41ee-b75e-b17a018caca6"",""error"":""All providers exhausted | task=coding | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:failed"
gsm8k/test/1178,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""6c6ea47f-28e8-4f9a-9c3b-216ae8c123e2"",""conversationId"":""e6967749-d8e7-4543-961e-70fe73aad066"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
gsm8k/test/1179,,,,,,,,"HTTP 503 from http://127.0.0.1:8877/api/aqua/chat: {""success"":false,""requestId"":""3998b94b-ea45-4c8a-8078-bb90b8e6e0d7"",""conversationId"":""f3702fee-a998-400c-b560-809b4762dd9b"",""error"":""All providers exhausted | task=reasoning | chain=gemini:failed(unknown) → groq:failed(unknown) → openrouter:failed(model_not_found) → gemini:failed(unknown) → groq:fai"
